project_id,rental,floor,room_size,unit_type,project_name_x,completed_on,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi,province,district,Airport Rail Link,BTS Silom Line,BTS Sukhumvit Line,District,Gold Line,Government,Hospital,International School,Market,MRT Blue line,Popular Areas,Road,School,Shopping Mall,Soi,Super Market,University/College,sum_near,date,time,unit_type_id,district_id,price,price_group,price_group_id,rental_group
10,23500,28,24.5,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/9/2023,9:05:00,10,1,10594831.37,10000000,19,20000
10,35000,44,32.0,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/9/2023,8:35:56,10,1,10594831.37,10000000,19,35000
10,22000,46,25.0,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/9/2023,0:05:55,10,1,10594831.37,10000000,19,20000
10,22000,45,25.0,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/9/2023,0:02:29,10,1,10594831.37,10000000,19,20000
10,19000,26,28.0,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/8/2023,17:38:00,10,1,10594831.37,10000000,19,15000
10,20000,42,25.0,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/8/2023,14:48:31,10,1,10594831.37,10000000,19,20000
10,19000,15,24.5,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/8/2023,9:23:20,10,1,10594831.37,10000000,19,15000
10,19500,46,25.0,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/7/2023,22:22:53,10,1,10594831.37,10000000,19,15000
10,20000,26,26.5,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/7/2023,22:22:53,10,1,10594831.37,10000000,19,20000
10,20000,47,26.0,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/9/2023,18:00:25,10,1,10594831.37,10000000,19,20000
10,23000,7,24.5,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/9/2023,18:00:25,10,1,10594831.37,10000000,19,20000
10,21000,32,26.0,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/9/2023,18:00:25,10,1,10594831.37,10000000,19,20000
10,23000,7,24.5,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/9/2023,18:00:25,10,1,10594831.37,10000000,19,20000
10,23000,30,24.5,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/9/2023,18:00:25,10,1,10594831.37,10000000,19,20000
10,24000,32,28.0,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/9/2023,18:00:25,10,1,10594831.37,10000000,19,20000
10,24000,42,25.0,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/9/2023,18:00:25,10,1,10594831.37,10000000,19,20000
10,30000,32,32.2,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,6/7/2023,10:07:41,10,1,10594831.37,10000000,19,30000
10,23000,7,24.5,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,5/22/2023,1:36:42,10,1,10594831.37,10000000,19,20000
10,22000,32,25.0,Studio,Ashton Chula - Silom,2018,56,1182,65,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,Bangkok,Bang Rak,0,1,0,2,0,3,5,0,3,2,7,6,10,7,0,3,3,52,5/13/2023,9:41:17,10,1,10594831.37,10000000,19,20000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,18:18:08,0,1,14100000.0,10000000,19,35000
11,50000,41,50.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:05:00,0,1,14100000.0,10000000,19,50000
11,42000,22,49.5,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:05:00,0,1,14100000.0,10000000,19,40000
11,40000,15,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:05:00,0,1,14100000.0,10000000,19,40000
11,38000,17,50.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:05:00,0,1,14100000.0,10000000,19,35000
11,36000,40,33.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:01:24,0,1,14100000.0,10000000,19,35000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:01:24,0,1,14100000.0,10000000,19,35000
11,23000,29,35.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:00:24,0,1,14100000.0,10000000,19,20000
11,25000,29,35.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:00:24,0,1,14100000.0,10000000,19,25000
11,27000,17,35.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:00:24,0,1,14100000.0,10000000,19,25000
11,23000,29,35.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:00:24,0,1,14100000.0,10000000,19,20000
11,23000,29,35.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:00:24,0,1,14100000.0,10000000,19,20000
11,27000,17,35.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:00:24,0,1,14100000.0,10000000,19,25000
11,42000,22,49.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,8:35:56,0,1,14100000.0,10000000,19,40000
11,27000,29,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,6:00:00,0,1,14100000.0,10000000,19,25000
11,45000,18,49.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,6:00:00,0,1,14100000.0,10000000,19,45000
11,35000,11,35.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,6:00:00,0,1,14100000.0,10000000,19,35000
11,24000,36,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,21:19:05,0,1,14100000.0,10000000,19,20000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/8/2023,16:12:48,0,1,14100000.0,10000000,19,35000
11,29000,14,31.98,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/8/2023,16:12:48,0,1,14100000.0,10000000,19,25000
11,27000,29,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/8/2023,16:12:48,0,1,14100000.0,10000000,19,25000
11,45000,18,49.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/8/2023,12:37:29,0,1,14100000.0,10000000,19,45000
11,25000,14,31.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/8/2023,12:23:37,0,1,14100000.0,10000000,19,25000
11,22000,27,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/8/2023,9:41:36,0,1,14100000.0,10000000,19,20000
11,25000,22,31.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/7/2023,22:22:53,0,1,14100000.0,10000000,19,25000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,19:00:00,0,1,14100000.0,10000000,19,35000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/7/2023,10:07:41,0,1,14100000.0,10000000,19,35000
11,30000,14,37.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/7/2023,9:29:00,0,1,14100000.0,10000000,19,30000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/5/2023,12:58:46,0,1,14100000.0,10000000,19,35000
11,52000,40,50.5,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/3/2023,10:31:13,0,1,14100000.0,10000000,19,50000
11,30000,41,36.4,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/3/2023,10:31:13,0,1,14100000.0,10000000,19,30000
11,29000,14,32.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,5/30/2023,11:30:00,0,1,14100000.0,10000000,19,25000
11,26000,39,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,5/27/2023,13:14:56,0,1,14100000.0,10000000,19,25000
11,29000,23,31.5,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,5/25/2023,16:12:25,0,1,14100000.0,10000000,19,25000
11,35000,15,50.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,5/25/2023,11:22:03,0,1,14100000.0,10000000,19,35000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,5/24/2023,15:25:07,0,1,14100000.0,10000000,19,35000
11,35000,18,49.5,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,5/23/2023,11:29:00,0,1,14100000.0,10000000,19,35000
11,27000,15,35.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,5/23/2023,11:29:00,0,1,14100000.0,10000000,19,25000
11,27000,15,35.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,5/23/2023,11:29:00,0,1,14100000.0,10000000,19,25000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,4/30/2023,19:57:48,0,1,14100000.0,10000000,19,35000
11,42000,22,49.5,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,4/25/2023,12:11:16,0,1,14100000.0,10000000,19,40000
11,29000,23,33.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,17:29:00,0,1,14100000.0,10000000,19,25000
11,25000,17,35.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,17:00:41,0,1,14100000.0,10000000,19,25000
11,39000,16,49.7,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,17:00:31,0,1,14100000.0,10000000,19,35000
11,42000,22,49.5,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,16:01:12,0,1,14100000.0,10000000,19,40000
11,30000,14,36.5,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,16:00:57,0,1,14100000.0,10000000,19,30000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,16:00:54,0,1,14100000.0,10000000,19,35000
11,36000,40,33.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,16:00:31,0,1,14100000.0,10000000,19,35000
11,29000,23,33.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,20:29:00,0,1,14100000.0,10000000,19,25000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,15:00:00,0,1,14100000.0,10000000,19,35000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,13:41:46,0,1,14100000.0,10000000,19,35000
11,36000,40,33.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,18:00:44,0,1,14100000.0,10000000,19,35000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,20:32:09,0,1,14100000.0,10000000,19,35000
11,36000,40,33.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,17:39:18,0,1,14100000.0,10000000,19,35000
11,27000,29,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,11:59:00,0,1,14100000.0,10000000,19,25000
11,36000,40,33.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,11:20:00,0,1,14100000.0,10000000,19,35000
11,35000,42,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,11:20:00,0,1,14100000.0,10000000,19,35000
11,30000,42,33.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,10:00:24,0,1,14100000.0,10000000,19,30000
11,31000,11,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,10:00:24,0,1,14100000.0,10000000,19,30000
11,40000,22,50.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:53:08,0,1,14100000.0,10000000,19,40000
11,40000,18,36.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:50:20,0,1,14100000.0,10000000,19,40000
11,50000,41,50.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:05:00,0,1,14100000.0,10000000,19,50000
11,42000,22,49.5,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:05:00,0,1,14100000.0,10000000,19,40000
11,50000,41,50.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:05:00,0,1,14100000.0,10000000,19,50000
11,42000,22,49.5,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:05:00,0,1,14100000.0,10000000,19,40000
11,80000,8,86.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:05:00,0,1,14100000.0,10000000,19,80000
11,50000,41,50.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:05:00,0,1,14100000.0,10000000,19,50000
11,36000,40,33.0,1 Bedroom,Ashton Silom,2019,48,428,85,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,Bangkok,Bang Rak,0,2,0,1,0,2,3,0,1,1,10,7,12,12,0,3,3,57,6/9/2023,9:01:24,0,1,14100000.0,10000000,19,35000
