project_id_x,rental,floor,room_size,unit_type,unit_type_id,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi,district,district_id,Airport Rail Link,BTS Silom Line,BTS Sukhumvit Line,District,Gold Line,Government,Hospital,International School,Market,MRT Blue line,Popular Areas,Road,School,Shopping Mall,Soi,Super Market,University/College,sum_near,,,rental_group,rental_group_id
68,26000,21,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,25000,7
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,55000,31,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,55000,13
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,62000,23,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,60000,14
68,40000,9,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,40000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,44000,12,48,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,46000,16,47,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,15,47,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,8,46,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,36000,12,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,14,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,38000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,40000,33,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,35000,14,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,40000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,45000,12,48,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,38000,25,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,36000,12,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,38000,25,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,36000,12,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,8,46,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,36000,12,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,40000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,45000,12,48,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,40000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,38000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,40000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,50000,11,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,50000,12
68,45000,12,48,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,38000,25,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,62000,21,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,60000,14
68,40000,33,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,37000,14,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,37000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,28000,17,35,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,25000,7
68,50000,11,68,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,50000,12
68,55000,31,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,55000,13
68,40000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,40000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,55000,16,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,55000,13
68,45000,12,48,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,45000,12,48,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,38000,25,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,38000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,50000,11,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,50000,12
68,55000,31,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,55000,13
68,45000,12,57,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,45000,12,57,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,55000,31,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,55000,13
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,50000,11,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,50000,12
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,38000,24,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,55000,31,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,55000,13
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,8,46,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,8,46,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,40000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,45000,12,48,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,25000,7,35,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,25000,7
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,25000,7,35,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,25000,7
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,40000,33,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,55000,31,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,55000,13
68,36000,12,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,40000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,40000,33,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,38000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,37000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,38000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,62000,8,64,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,60000,14
68,60000,32,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,60000,14
68,35000,22,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,63000,38,62.55,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,60000,14
68,69000,41,62.55,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,65000,15
68,69000,36,62.55,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,65000,15
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,28000,12,34,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,25000,7
68,50000,15,64,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,50000,12
68,40000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,55000,31,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,55000,13
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,60000,22,65,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,60000,14
68,40000,33,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,50000,11,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,50000,12
68,40000,33,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,38000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,38000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,40000,19,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,40000,10
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,45000,12,48,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,38000,25,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,36000,12,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,36000,12,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,38000,25,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,45000,12,48,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,45000,12,57,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,45000,11
68,35000,28,56,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,35000,17,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,30000,45,35,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,30000,8
68,35000,30,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,39000,22,44.48,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
68,55000,31,63,2 Bedroom,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,55000,13
68,36000,12,45,1 Bedroom,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,Khlong Toei,4,0,2,2,1,0,4,6,0,2,2,8,9,9,10,0,4,3,62,,,35000,9
